IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP24;IP_PROP14;IP_PROP18;IP_PROP19;IP_PROP15;IP_PROP16;IP_PROP35;IP_PROP17;IP_PROP28;IP_PROP25;IP_PROP29;IP_PROP23;IP_PROP32;IP_PROP31;IP_PROP30;IP_PROP45;IP_PROP46;IP_PROP33;IP_PROP34;IC_GROUP0;IC_GROUP1;IC_GROUP2
1884;Цепь из белого и желтого золота;1900;Y;;;/upload/iblock/6df/6df9bc867870eb9e9992c2ac514e363e.jpg;;text;/upload/iblock/071/07195d4a999f23fa359b86bd94fc6c5c.jpg;;text;tsep_iz_belogo_i_zheltogo_zolota;500;;000056;;;;Цепи;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Цепи;
1887;Пирсинг из золота с фианитом;1901;Y;;;/upload/iblock/afb/afb65ec52abade4e72d674fa13ff7fee.jpg;;text;/upload/iblock/a03/a034b734d422ee39a1ae02b653ded743.jpg;;text;pirsing_iz_zolota_s_fianitom;500;;06000;;;;Пирсинг;Желтое золото;;585;;;;;;;;;;;;Ювелирные изделия;Другое;Пирсинг
1888;Часы карманные из серебра с эмалью;1902;Y;;;/upload/iblock/8f2/8f295998944cc1ef3fbf6b4f4d5e1d68.jpg;;text;/upload/iblock/f04/f04bd4e6f6cda9768041c0c39b6be4ac.jpg;;text;chasy_karmannye_iz_serebra_s_emalyu;500;;000057;;;;Часы;Серебро;;875;;;;;;;;;;;;Ювелирные изделия;Часы;Карманные
1890;Часы карманные из желтого золота с эмалью;1903;Y;;;/upload/iblock/996/9962bacd447f73aad4df8adf208c02cc.jpg;;text;/upload/iblock/d89/d89a1f8162534c59b16edcf2a4b3917c.jpg;;text;chasy_karmannye_iz_zheltogo_zolota_s_emalyu;500;;000058;;;;Часы;Желтое золото;;585;;;;;;;;;;;;Ювелирные изделия;Часы;Карманные
1893;Серебряная ложка;1904;Y;;;/upload/iblock/b22/b22d908e542b87f77e0cdd19a632627e.jpg;;text;/upload/iblock/b87/b87bc2db090801aab455d3d242140f80.jpg;;text;serebryanaya_lozhka;500;;1230033;;;;Столовое серебро;Серебро;;875;;;;;;;;;;;;Ювелирные изделия;Другое;Столовое серебро
1894;Часы карманные из розового золота;1905;Y;;;/upload/iblock/e2d/e2d05c786170bc293268b27a6f6bdeb0.jpg;;text;/upload/iblock/f3d/f3d2c11b82913354f917f094902dee85.jpg;;text;chasy_karmannye_iz_rozovogo_zolota;500;;00059;;да;;Часы;Розовое золото;;585;;;;;;;;;;;;Ювелирные изделия;Часы;Карманные
1897;Ложка из серебра с эмалью;1906;Y;;;/upload/iblock/9df/9df124e6c4034b35856a3bd028bd040c.jpg;;text;/upload/iblock/e6f/e6f4308939c9ccb6ec23e1adb6b2b235.jpg;;text;lozhka_iz_serebra_s_emalyu;500;;91230063;;;;Столовое серебро;Серебро;;875;;;;;;;;;;;;Ювелирные изделия;Другое;Столовое серебро
1898;Часы карманные из белого и желтого золота с эмалью;1907;Y;;;/upload/iblock/780/7801196eb32cf6073486ccea3a1f8c9d.jpg;;text;/upload/iblock/9b5/9b510f14e4cb2870771d2ce486ded7c2.jpg;;text;chasy_karmannye_iz_belogo_i_zheltogo_zolota_s_emalyu;500;;000060;;;;Часы;Желтое золото;;585;;;;;;;;;;;;Ювелирные изделия;Часы;Карманные
1898;Часы карманные из белого и желтого золота с эмалью;1907;Y;;;/upload/iblock/780/7801196eb32cf6073486ccea3a1f8c9d.jpg;;text;/upload/iblock/9b5/9b510f14e4cb2870771d2ce486ded7c2.jpg;;text;chasy_karmannye_iz_belogo_i_zheltogo_zolota_s_emalyu;500;;000060;;;;Часы;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Часы;Карманные
1901;Часы карманные из белого золота с эмалью;1908;Y;;;/upload/iblock/59c/59cc35bdacd4c614d066fe858293f9eb.png;;text;/upload/iblock/00f/00ff4e7375ebbc3ca90e6a8d49a56883.png;;text;chasy_karmannye_iz_belogo_zolota_s_emalyu;500;;00061;;;;Часы;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Часы;Карманные
1903;Серебряный талисман подкова;1909;Y;;;/upload/iblock/cec/cec40e08efc5f76fde874564e171d1ae.jpg;;text;/upload/iblock/6c6/6c6bcc78fa5e88ab2c657be7649d2355.jpg;;text;serebryanyy_talisman_podkova;500;;750000;;;;Сувениры;Серебро;;875;;;;;;;;;;;;Ювелирные изделия;Другое;Сувениры
1904;Часы женские наручные из белого золота с изумрудом;1910;Y;;;/upload/iblock/d50/d50fa8d1d84de271f6163599bd019764.jpg;;text;/upload/iblock/b72/b720354cb8a93383cec16310d9a66ea9.jpg;;text;chasy_zhenskie_naruchnye_iz_belogo_zolota_s_izumrudom;500;;000061;;;;Часы;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Часы;Наручные
1910;Часы мужские наручные из желтого золота с эмалью;1911;Y;;;/upload/iblock/fc6/fc6ebbdc5fafedbf0414284944cc1b66.jpg;;text;/upload/iblock/2ae/2aed617b14ad68dfbb4436986f94b506.jpg;;text;chasy_muzhskie_naruchnye_iz_zheltogo_zolota_s_emalyu;500;;000062;;;;Часы;Желтое золото;;585;;;;;;;;;;;;Ювелирные изделия;Часы;Наручные
1913;Подвеска-шарм из серебра с фианитами;1912;Y;;;/upload/iblock/682/6829ad216f689ff91cb93e13a3f8f361.jpg;;text;/upload/iblock/3be/3bead94e75bb78acf7978457d4bc4f4b.jpg;;text;podveska_sharm_iz_serebra_s_fianitami;500;;94031604;;;;Подвески;Серебро;;875;;;;;;;;;;;;Ювелирные изделия;Подвески;Шармы
1915;Подвеска-шарм из золочёного серебра с фианитами;1913;Y;;;/upload/iblock/236/236b2e75db58feb18b8b3723d068ae4e.jpg;;text;/upload/iblock/3d2/3d2e44886009e0760b88281dd1154584.jpg;;text;podveska_sharm_iz_zolochyenogo_serebra_s_fianitami;500;;93030291;;;;Подвески;Золоченое серебро;;875;;;;;;;;;;;;Ювелирные изделия;Подвески;Шармы
1916;Часы мужские наручные из розового золота;1914;Y;;;/upload/iblock/9e6/9e6a2f934be9d408545f0c7ff2cc8927.jpg;;text;/upload/iblock/4aa/4aae810b3e78db21d7a2e573398fd5e3.jpg;;text;chasy_muzhskie_naruchnye_iz_rozovogo_zolota;500;;000065;;;;Часы;Розовое золото;;585;;;;;;;;;;;;Ювелирные изделия;Часы;Наручные
1919;Шарм Сердечко из белого золота с кубиком циркония;1915;Y;;;/upload/iblock/452/4527626d280d4efbcecb9f928e5a715c.png;;text;/upload/iblock/d69/d690a8e3cceb99e2b092337c1ce6ce09.png;;text;sharm_serdechko_iz_belogo_zolota_s_kubikom_tsirkoniya;500;;3747071;;;;Подвески;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Шармы
1921;Серебряный шарм Мишка;1916;Y;;;/upload/iblock/e22/e220e7f454f2da293596c9a8b1c13295.png;;text;/upload/iblock/d88/d88dbf04e89b0499e12330090a54257e.png;;text;serebryanyy_sharm_mishka;500;;3747098;;;;Подвески;Серебро;;875;;;;;;;;;;;;Ювелирные изделия;Подвески;Шармы
1922;Часы женские наручные из желтого и белого золота;1917;Y;;;/upload/iblock/b46/b460070d5ebab5ec162fe87b7db75ce6.jpg;;text;/upload/iblock/282/2828d5396c2aa84389729ac7158b3e6d.jpg;;text;chasy_zhenskie_naruchnye_iz_zheltogo_i_belogo_zolota;500;;000069;;;;Часы;Желтое золото;;585;;;;;;;;;;;;Ювелирные изделия;Часы;Наручные
1922;Часы женские наручные из желтого и белого золота;1917;Y;;;/upload/iblock/b46/b460070d5ebab5ec162fe87b7db75ce6.jpg;;text;/upload/iblock/282/2828d5396c2aa84389729ac7158b3e6d.jpg;;text;chasy_zhenskie_naruchnye_iz_zheltogo_i_belogo_zolota;500;;000069;;;;Часы;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Часы;Наручные
1926;"Серебряный кулон буквы ""А""";1918;Y;;;/upload/iblock/089/08991b96867b6c9b71e265b23d319a89.jpg;;text;/upload/iblock/bea/bea03ef55b45069bc6b91c7114583afb.jpg;;text;serebryanyy_kulon_bukvy_a;500;;94031364;;;;Подвески;Серебро;;875;;;;;;;;;;;;Ювелирные изделия;Подвески;Подвески-буквы
1929;Подвеска-буква из золота с топазом;1919;Y;;;/upload/iblock/204/2046b59993da037ebbc9b18f48405d6b.jpg;;text;/upload/iblock/891/8916566f626178de18837ff45103a8aa.jpg;;text;podveska_bukva_iz_zolota_s_topazom;500;;731295;;;;Подвески;Желтое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Подвески-буквы
1932;Подвеска-буква из красного золота;1920;Y;;;/upload/iblock/617/6178c6c077c6c054b71a6c15fd0afc2a.png;;text;/upload/iblock/d6f/d6f4166255850272175ff4a1f6945e31.png;;text;podveska_bukva_iz_krasnogo_zolota;500;;364571;;;;Подвески;Красное золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Подвески-буквы
1933;Часы женские из белого золота с бриллиантами;1921;Y;;;/upload/iblock/b34/b349fa5f2ec01a48e02c8754df2d03ed.jpg;;text;/upload/iblock/09e/09ebbd34cb29b579660256a50f4c8db5.jpg;;text;chasy_zhenskie_iz_belogo_zolota_s_brilliantami;500;;000066;;;;Часы;Белое золото;3.3000;583;;;;;;;;;;1.0000;5.0000;Ювелирные изделия;Часы;Наручные
1945;Подвеска-буква из серебра;1922;Y;;;/upload/iblock/e5f/e5f302fcab80636dbb0c0b09f6fc6ca8.jpg;;text;/upload/iblock/6c7/6c71f4aa44fc390b991f78dd994d1fb9.jpg;;text;podveska_bukva_iz_serebra;500;;94031432;;;;Подвески;Серебро;;875;;;;;;;;;;;;Ювелирные изделия;Подвески;Подвески-буквы
1947;Крест из серебра;1923;Y;;;/upload/iblock/5a0/5a093948edb3f1ffc1f9d334c79bda25.jpg;;text;/upload/iblock/900/900c39429033b9878ee12b8f8330f637.jpg;;text;krest_iz_serebra;500;;94120138;;;;Подвески;Серебро;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Кресты
1949;Крест из белого и красного золота сфианитами;1924;Y;;;/upload/iblock/7d2/7d2fbc04394095a931188fb901cec3a1.jpg;;text;/upload/iblock/2eb/2ebd1c2128829b2b4d789c1fa5cf842f.jpg;;text;krest_iz_belogo_i_krasnogo_zolota_sfianitami;500;;0800169;;;;Подвески;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Кресты
1949;Крест из белого и красного золота сфианитами;1924;Y;;;/upload/iblock/7d2/7d2fbc04394095a931188fb901cec3a1.jpg;;text;/upload/iblock/2eb/2ebd1c2128829b2b4d789c1fa5cf842f.jpg;;text;krest_iz_belogo_i_krasnogo_zolota_sfianitami;500;;0800169;;;;Подвески;Красное золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Кресты
1952;Крест из золота с фианитами;1925;Y;;;/upload/iblock/8e5/8e5d7dca75311ed9c052fdf12f5f693b.png;;text;/upload/iblock/f07/f07d9e7d7368e749626008e721408942.png;;text;krest_iz_zolota_s_fianitami;500;;334993;;;;Подвески;Желтое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Кресты
1952;Крест из золота с фианитами;1925;Y;;;/upload/iblock/8e5/8e5d7dca75311ed9c052fdf12f5f693b.png;;text;/upload/iblock/f07/f07d9e7d7368e749626008e721408942.png;;text;krest_iz_zolota_s_fianitami;500;;334993;;;;Подвески;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Кресты
1955;Ажурный крест из золота с фианитами;1926;Y;;;/upload/iblock/171/171157f4a932e8bf789b7ebde550e86a.jpg;;text;/upload/iblock/c33/c336263df101e4341dea4a48b5fd7bf6.jpg;;text;azhurnyy_krest_iz_zolota_s_fianitami;500;;121297;;;;Подвески;Желтое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Кресты
1955;Ажурный крест из золота с фианитами;1926;Y;;;/upload/iblock/171/171157f4a932e8bf789b7ebde550e86a.jpg;;text;/upload/iblock/c33/c336263df101e4341dea4a48b5fd7bf6.jpg;;text;azhurnyy_krest_iz_zolota_s_fianitami;500;;121297;;;;Подвески;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Кресты
1956;Бокс из велюра для украшений;1927;Y;;;/upload/iblock/e33/e33b0f4081a045998c16dfe3b9b62988.jpg;;text;/upload/iblock/e52/e5290244d742ac0543bb5b72bb09a4ea.jpg;;text;boks_velurovij_dlya_ukrasheniy;500;;000070;;;;Упаковки;;;;;;;;;;;;;;;Ювелирные изделия;Упаковки;Боксы
1958;Золотой крест;1928;Y;;;/upload/iblock/c6e/c6eb7778b88c495b36e444a39239e718.png;;text;/upload/iblock/016/0166120d6a89b95cc6915bcc15c4f082.png;;text;zolotoy_krest;500;;330044;;;;Подвески;Желтое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Кресты
1958;Золотой крест;1928;Y;;;/upload/iblock/c6e/c6eb7778b88c495b36e444a39239e718.png;;text;/upload/iblock/016/0166120d6a89b95cc6915bcc15c4f082.png;;text;zolotoy_krest;500;;330044;;;;Подвески;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Кресты
1959;Бокс из дерева для украшений;1929;Y;;;/upload/iblock/2e0/2e0d2dd34e8c5ce8c647672b4c303a2e.jpg;;text;/upload/iblock/fab/fab5bbaa638f26f5bf499a7ee6e35cb1.jpg;;text;boks_derevyannyy_dlya_ukrasheniy;500;;000071;;;;Упаковки;;;;;;;;;;;;;;;Ювелирные изделия;Упаковки;Боксы
1961;Иконка из серебра с алмазной гранью и лазерной обработкой;1930;Y;;;/upload/iblock/4d4/4d40468cc6ed20cb98f770d4592c6b6b.jpg;;text;/upload/iblock/448/448572382d337a652afe4d846af088b1.jpg;;text;ikonka_iz_serebra_s_almaznoy_granyu_i_lazernoy_obrabotkoy;500;;94100254;;;;Подвески;Серебро;;875;;;;;;;;;;;;Ювелирные изделия;Подвески;Иконки
1962;Бокс из кожи для украшений;1931;Y;;;/upload/iblock/904/904e4c7659300608c8b3833dd008a60d.jpg;;text;/upload/iblock/50d/50d656831861043c050daf81b0ea67fa.jpg;;text;boks_kozhanyy_dlya_ukrasheniy;500;;000072;;;;Упаковки;;;;;;;;;;;;;;;Ювелирные изделия;Упаковки;Боксы
1964;Иконка из красного золота;1932;Y;;;/upload/iblock/2b4/2b4ca98af8e01c814c3fbfc7c86642e7.jpg;;text;/upload/iblock/215/215fb1cb955354ccbadc252237d6ee9f.jpg;;text;ikonka_iz_krasnogo_zolota;500;;0810006;;;;Подвески;Красное золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Иконки
1965;Бокс для хранения украшений;1933;Y;;;/upload/iblock/e3b/e3bb68025c9cfbd28d4544f3cc256ff5.jpg;;text;/upload/iblock/36e/36e70f54ed5860b3b1b941596889f5b2.jpg;;text;boks_dlya_khraneniya_ukrasheniy;500;;000073;;;;Упаковки;;;;;;;;;;;;;;;Ювелирные изделия;Упаковки;Боксы
1967;Иконка из золота с алмазной гранью и лазерной обработкой;1934;Y;;;/upload/iblock/57e/57ea2f8ece68d4eaff973ba0d4bc9f36.jpg;;text;/upload/iblock/a65/a652d62c9305cc82884d4a2b9e57af14.jpg;;text;ikonka_iz_zolota_s_almaznoy_granyu_i_lazernoy_obrabotkoy;500;;103371;;;;Подвески;Желтое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Иконки
1967;Иконка из золота с алмазной гранью и лазерной обработкой;1934;Y;;;/upload/iblock/57e/57ea2f8ece68d4eaff973ba0d4bc9f36.jpg;;text;/upload/iblock/a65/a652d62c9305cc82884d4a2b9e57af14.jpg;;text;ikonka_iz_zolota_s_almaznoy_granyu_i_lazernoy_obrabotkoy;500;;103371;;;;Подвески;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Иконки
1969;Иконка из серебра с лазерной обработкой;1935;Y;;;/upload/iblock/f5d/f5d9436e952d23fd69839ce0ec83320e.jpg;;text;/upload/iblock/ea6/ea67e379abadff6960b0d44df757a098.jpg;;text;ikonka_iz_serebra_s_lazernoy_obrabotkoy;500;;94100252;;;;Подвески;Серебро;3.2000;875;;;;;;;;;;1.0000;4.0000;Ювелирные изделия;Подвески;Иконки
1970;Картонная упаковка-оригами для украшений;1936;Y;;;/upload/iblock/73f/73fec5c4ae56302964e3a9882f5e936d.jpg;;text;/upload/iblock/d65/d659bea3e7348d0488a6be1b8764efa5.jpg;;text;kartonnaya_upakovka_origami_dlya_ukrasheniy;500;;000074;;;;Упаковки;;;;;;;;;;;;;;;Ювелирные изделия;Упаковки;Картонные
1972;Иконка из золота с лазерной обработкой с фианитами;1937;Y;;;/upload/iblock/815/81570fa71361411964d1aa6ef75ce025.jpg;;text;/upload/iblock/774/774f7af4b92f22296838d444a3918377.jpg;;text;ikonka_iz_zolota_s_lazernoy_obrabotkoy_s_fianitami;500;;104108;;;;Подвески;Желтое золото;3.2000;585;;;;;;;;;;1.0000;4.0000;Ювелирные изделия;Подвески;Иконки
1972;Иконка из золота с лазерной обработкой с фианитами;1937;Y;;;/upload/iblock/815/81570fa71361411964d1aa6ef75ce025.jpg;;text;/upload/iblock/774/774f7af4b92f22296838d444a3918377.jpg;;text;ikonka_iz_zolota_s_lazernoy_obrabotkoy_s_fianitami;500;;104108;;;;Подвески;Белое золото;3.2000;585;;;;;;;;;;1.0000;4.0000;Ювелирные изделия;Подвески;Иконки
1973;Картонная упаковка-пакет для украшений;1938;Y;;;/upload/iblock/3d9/3d90680a22b2fd4cfcb3f8e3f77be09f.jpeg;;text;/upload/iblock/b19/b19044784c9beacb22a297a9062dc9b4.jpeg;;text;kartonnaya_upakovka_paket_dlya_ukrasheniy;500;;000075;;;;Упаковки;;;;;;;;;;;;;;;Ювелирные изделия;Упаковки;Картонные
1974;Картонная упаковка для украшений;1939;Y;;;/upload/iblock/a4c/a4ccc4f4b628e0bd90f3bf2d29b91966.jpg;;text;/upload/iblock/6ff/6ff918fbe0ab90f510c862dce37bb375.jpg;;text;kartonnaya_upakovka_dlya_ukrasheniy;500;;000076;;;;Упаковки;;;;;;;;;;;;;;;Ювелирные изделия;Упаковки;Картонные
1977;Подвеска знак зодиака из серебра с фианитами;1940;Y;;;/upload/iblock/a98/a98dbd2303409a3b6ef4bd7403701d2b.jpg;;text;/upload/iblock/ff0/ff09c0fbe5f3613debd276cdee805a37.jpg;;text;podveska_znak_zodiaka_iz_serebra_s_fianitami;500;;94031394;;;;Подвески;Серебро;;875;;;;;;;;;;;;Ювелирные изделия;Подвески;Знаки зодиака
1979;Подвеска знак зодиака из красного золота;1941;Y;;;/upload/iblock/7e6/7e6b19e1c3ff54058623e69e4eaae481.jpg;;text;/upload/iblock/c34/c34cd67ad723b28c900b1e468b807966.jpg;;text;podveska_znak_zodiaka_iz_krasnogo_zolota;500;;0910005;;;;Подвески;Красное золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Знаки зодиака
1982;Подвеска знак зодиака из золота;1942;Y;;;/upload/iblock/bdb/bdb22cd8a7987338073a66cdf1c9b2c6.png;;text;/upload/iblock/856/856190459f7f57c869a4339085333407.png;;text;podveska_znak_zodiaka_iz_zolota;500;;3519805;;;;Подвески;Желтое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Знаки зодиака
1982;Подвеска знак зодиака из золота;1942;Y;;;/upload/iblock/bdb/bdb22cd8a7987338073a66cdf1c9b2c6.png;;text;/upload/iblock/856/856190459f7f57c869a4339085333407.png;;text;podveska_znak_zodiaka_iz_zolota;500;;3519805;;;;Подвески;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Знаки зодиака
1985;Подвеска знак зодиака из золота с фианитами;1943;Y;;;/upload/iblock/251/25179b11328e5d6b3d6f605e229c8754.jpg;;text;/upload/iblock/199/1997e41954dd3212f7f267ccf5e7b9d1.jpg;;text;podveska_znak_zodiaka_iz_zolota_s_fianitami;500;;034718;;;;Подвески;Желтое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Знаки зодиака
1985;Подвеска знак зодиака из золота с фианитами;1943;Y;;;/upload/iblock/251/25179b11328e5d6b3d6f605e229c8754.jpg;;text;/upload/iblock/199/1997e41954dd3212f7f267ccf5e7b9d1.jpg;;text;podveska_znak_zodiaka_iz_zolota_s_fianitami;500;;034718;;;;Подвески;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Знаки зодиака
1988;Подвеска знак зодиака из красного и белого золота с фианитами;1944;Y;;;/upload/iblock/252/2520612fed91fe8a35f56d8c40f39182.jpg;;text;/upload/iblock/c16/c16c949a1a692018b2614d7347e98643.jpg;;text;podveska_znak_zodiaka_iz_krasnogo_i_belogo_zolota_s_fianitami;500;;0900028;;;;Подвески;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Знаки зодиака
1988;Подвеска знак зодиака из красного и белого золота с фианитами;1944;Y;;;/upload/iblock/252/2520612fed91fe8a35f56d8c40f39182.jpg;;text;/upload/iblock/c16/c16c949a1a692018b2614d7347e98643.jpg;;text;podveska_znak_zodiaka_iz_krasnogo_i_belogo_zolota_s_fianitami;500;;0900028;;;;Подвески;Красное золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Знаки зодиака
1990;Подвеска из серебра с фианитами;1945;Y;;;/upload/iblock/6b5/6b55e47126f32524d6b56780ed422e6e.jpg;;text;/upload/iblock/9bd/9bd8bf86a3a406262b321df7cc4ff19a.jpg;;text;podveska_iz_serebra_s_fianitami;500;;94031634;;;;Подвески;Серебро;;875;;;;;;;;;;;;Ювелирные изделия;Подвески;Амулеты
1994;Амулет из золота с бриллиантами;1946;Y;;;/upload/iblock/aa9/aa93c1805926ae501015a386e283fd9e.jpg;;text;/upload/iblock/674/67464ba7e0b8561a8b8fe55bde1d4569.jpg;;text;amulet_iz_zolota_s_brilliantami;500;;0400356;;;;Подвески;Желтое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Амулеты
1994;Амулет из золота с бриллиантами;1946;Y;;;/upload/iblock/aa9/aa93c1805926ae501015a386e283fd9e.jpg;;text;/upload/iblock/674/67464ba7e0b8561a8b8fe55bde1d4569.jpg;;text;amulet_iz_zolota_s_brilliantami;500;;0400356;;;;Подвески;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Амулеты
1997;Подвеска из золота со вставкой из бриллианта;1947;Y;;;/upload/iblock/bb1/bb165fcf881937d5d58e8e4b48ebee9a.png;;text;/upload/iblock/de5/de55ce404225857cd04ea551076c3dc3.png;;text;podveska_iz_zolota_so_vstavkoy_iz_brillianta;500;;3436444;;;;Подвески;Желтое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Амулеты
1997;Подвеска из золота со вставкой из бриллианта;1947;Y;;;/upload/iblock/bb1/bb165fcf881937d5d58e8e4b48ebee9a.png;;text;/upload/iblock/de5/de55ce404225857cd04ea551076c3dc3.png;;text;podveska_iz_zolota_so_vstavkoy_iz_brillianta;500;;3436444;;;;Подвески;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Амулеты
2000;Подвеска из красного и белого золота с бриллиантами;1948;Y;;;/upload/iblock/8a0/8a0e686df630c7d2f9db67ea762d4653.jpg;;text;/upload/iblock/7ef/7effda3e2cf140a165b2984fed2fd012.jpg;;text;podveska_iz_krasnogo_i_belogo_zolota_s_brilliantami;500;;1301013;;;;Подвески;Белое золото;;;;;;;;;;;;;;Ювелирные изделия;Подвески;Амулеты
2000;Подвеска из красного и белого золота с бриллиантами;1948;Y;;;/upload/iblock/8a0/8a0e686df630c7d2f9db67ea762d4653.jpg;;text;/upload/iblock/7ef/7effda3e2cf140a165b2984fed2fd012.jpg;;text;podveska_iz_krasnogo_i_belogo_zolota_s_brilliantami;500;;1301013;;;;Подвески;Красное золото;;;;;;;;;;;;;;Ювелирные изделия;Подвески;Амулеты
2001;Картонная упаковка-прамидка для украшений;1949;Y;;;/upload/iblock/124/12442fce06ee3234962e6673ac3a4ffb.jpg;;text;/upload/iblock/6df/6df09b1172e6d4e55dff273b8ae8d387.jpg;;text;kartonnaya_upakovka_pramidka_dlya_ukrasheniy;500;;000076;;;;Упаковки;;;;;;;;;;;;;;;Ювелирные изделия;Упаковки;Картонные
2004;Подвеска из желтого и белого золота с бриллиантами;1950;Y;;;/upload/iblock/915/915c981366df0dd6458c2749f0d7649b.jpg;;text;/upload/iblock/ae8/ae802f84a8e3b771425454d1408c469d.jpg;;text;podveska_iz_zheltogo_i_belogo_zolota_s_brilliantami;500;;630101;;;;Подвески;Желтое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Амулеты
2004;Подвеска из желтого и белого золота с бриллиантами;1950;Y;;;/upload/iblock/915/915c981366df0dd6458c2749f0d7649b.jpg;;text;/upload/iblock/ae8/ae802f84a8e3b771425454d1408c469d.jpg;;text;podveska_iz_zheltogo_i_belogo_zolota_s_brilliantami;500;;630101;;;;Подвески;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Подвески;Амулеты
2005;Упаковка-кассета из кожи для украшений;1951;Y;;;/upload/iblock/f82/f82d1330e7a6266532450b04e8207227.jpg;;text;/upload/iblock/ba9/ba9a5aeb222c41f3dc233a3a59565a78.jpg;;text;upakovka_kasseta_kozhanaya_dlya_ukrasheniy;500;;000079;;;;Упаковки;;;;;;;;;;;;;;;Ювелирные изделия;Упаковки;Кассеты
